Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,61,12,T:System.Windows.Forms.Label,,,,,"this.label1.Text = ""Version:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,61,12,P:System.Windows.Forms.Label.Text,,,,,"this.label1.Text = ""Version:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,60,12,T:System.Windows.Forms.Label,,,,,this.label1.TabIndex = 2;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,60,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.label1.TabIndex = 2;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,59,12,T:System.Windows.Forms.Label,,,,,"this.label1.Size = new System.Drawing.Size(53, 13);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,59,12,P:System.Windows.Forms.Control.Size,,,,,"this.label1.Size = new System.Drawing.Size(53, 13);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,58,12,T:System.Windows.Forms.Label,,,,,"this.label1.Name = ""label1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,58,12,P:System.Windows.Forms.Control.Name,,,,,"this.label1.Name = ""label1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,57,12,T:System.Windows.Forms.Label,,,,,"this.label1.Location = new System.Drawing.Point(12, 9);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,57,12,P:System.Windows.Forms.Control.Location,,,,,"this.label1.Location = new System.Drawing.Point(12, 9);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,56,12,T:System.Drawing.GraphicsUnit,,,,,"this.label1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 8.25F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,56,12,T:System.Drawing.GraphicsUnit,,,,,"this.label1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 8.25F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,56,12,F:System.Drawing.GraphicsUnit.Point,,,,,"this.label1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 8.25F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,56,12,T:System.Drawing.FontStyle,,,,,"this.label1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 8.25F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,56,12,T:System.Drawing.FontStyle,,,,,"this.label1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 8.25F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,56,12,F:System.Drawing.FontStyle.Bold,,,,,"this.label1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 8.25F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,56,12,T:System.Drawing.Font,,,,,"this.label1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 8.25F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,56,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte)",,,,,"this.label1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 8.25F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,56,12,T:System.Windows.Forms.Label,,,,,"this.label1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 8.25F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,56,12,T:System.Drawing.Font,,,,,"this.label1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 8.25F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,56,12,P:System.Windows.Forms.Control.Font,,,,,"this.label1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 8.25F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,55,12,T:System.Windows.Forms.Label,,,,,this.label1.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,55,12,P:System.Windows.Forms.Label.AutoSize,,,,,this.label1.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,51,12,T:System.Windows.Forms.Label,,,,,"this.labelLicense.Text = ""n/a"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,51,12,P:System.Windows.Forms.Label.Text,,,,,"this.labelLicense.Text = ""n/a"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,50,12,T:System.Windows.Forms.Label,,,,,this.labelLicense.TabIndex = 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,50,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.labelLicense.TabIndex = 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,49,12,T:System.Windows.Forms.Label,,,,,"this.labelLicense.Size = new System.Drawing.Size(326, 62);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,49,12,P:System.Windows.Forms.Control.Size,,,,,"this.labelLicense.Size = new System.Drawing.Size(326, 62);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,48,12,T:System.Windows.Forms.Label,,,,,"this.labelLicense.Name = ""labelLicense"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,48,12,P:System.Windows.Forms.Control.Name,,,,,"this.labelLicense.Name = ""labelLicense"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,47,12,T:System.Windows.Forms.Label,,,,,"this.labelLicense.Location = new System.Drawing.Point(27, 55);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,47,12,P:System.Windows.Forms.Control.Location,,,,,"this.labelLicense.Location = new System.Drawing.Point(27, 55);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,43,12,T:System.Windows.Forms.Label,,,,,"this.labelVersion.Text = ""v0.1.2.3"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,43,12,P:System.Windows.Forms.Label.Text,,,,,"this.labelVersion.Text = ""v0.1.2.3"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,42,12,T:System.Windows.Forms.Label,,,,,this.labelVersion.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,42,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.labelVersion.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,41,12,T:System.Windows.Forms.Label,,,,,"this.labelVersion.Size = new System.Drawing.Size(46, 13);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,41,12,P:System.Windows.Forms.Control.Size,,,,,"this.labelVersion.Size = new System.Drawing.Size(46, 13);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,40,12,T:System.Windows.Forms.Label,,,,,"this.labelVersion.Name = ""labelVersion"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,40,12,P:System.Windows.Forms.Control.Name,,,,,"this.labelVersion.Name = ""labelVersion"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,39,12,T:System.Windows.Forms.Label,,,,,"this.labelVersion.Location = new System.Drawing.Point(27, 24);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,39,12,P:System.Windows.Forms.Control.Location,,,,,"this.labelVersion.Location = new System.Drawing.Point(27, 24);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,38,12,T:System.Windows.Forms.Label,,,,,this.labelVersion.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,38,12,P:System.Windows.Forms.Label.AutoSize,,,,,this.labelVersion.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,34,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,this.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,33,12,T:System.Windows.Forms.Label,,,,,this.labelLicenseTitle = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,33,12,M:System.Windows.Forms.Label.#ctor,,,,,this.labelLicenseTitle = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,33,12,T:System.Windows.Forms.Label,,,,,this.labelLicenseTitle = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,32,12,T:System.Windows.Forms.Label,,,,,this.label1 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,32,12,M:System.Windows.Forms.Label.#ctor,,,,,this.label1 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,32,12,T:System.Windows.Forms.Label,,,,,this.label1 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,31,12,T:System.Windows.Forms.Label,,,,,this.labelLicense = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,31,12,M:System.Windows.Forms.Label.#ctor,,,,,this.labelLicense = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,31,12,T:System.Windows.Forms.Label,,,,,this.labelLicense = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,30,12,T:System.Windows.Forms.Label,,,,,this.labelVersion = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,30,12,M:System.Windows.Forms.Label.#ctor,,,,,this.labelVersion = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,30,12,T:System.Windows.Forms.Label,,,,,this.labelVersion = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.Designer.cs,19,12,M:System.Windows.Forms.Form.Dispose(System.Boolean),,,,,base.Dispose(disposing);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.cs,16,8,M:System.Windows.Forms.Form.#ctor,,,,,public AboutDialog()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\AboutDialog.cs,14,39,T:System.Windows.Forms.Form,,,,,Form
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.cs,29,16,T:System.Windows.Forms.Label,,,,,StatusText.Refresh();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.cs,29,16,M:System.Windows.Forms.Control.Refresh,,,,,StatusText.Refresh();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.cs,28,16,T:System.Windows.Forms.Label,,,,,StatusText.Text = status;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.cs,28,16,P:System.Windows.Forms.Label.Text,,,,,StatusText.Text = status;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.cs,24,16,T:System.Windows.Forms.Label,,,,,StatusText.Refresh();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.cs,24,16,M:System.Windows.Forms.Control.Refresh,,,,,StatusText.Refresh();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.cs,23,16,T:System.Windows.Forms.Label,,,,,StatusText.Invoke(new Action(() => StatusText.Text = status));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.cs,23,16,P:System.Windows.Forms.Label.Text,,,,,StatusText.Invoke(new Action(() => StatusText.Text = status));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.cs,23,16,T:System.Windows.Forms.Label,,,,,StatusText.Invoke(new Action(() => StatusText.Text = status));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.cs,23,16,M:System.Windows.Forms.Control.Invoke(System.Delegate),,,,,StatusText.Invoke(new Action(() => StatusText.Text = status));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.cs,21,12,T:System.Windows.Forms.Label,,,,,if (StatusText.InvokeRequired)              {                  StatusText.Invoke(new Action(() => StatusText.Text = status));                  StatusText.Refresh();              }              else              {                  StatusText.Text = status;                  StatusText.Refresh();              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.cs,21,12,P:System.Windows.Forms.Control.InvokeRequired,,,,,if (StatusText.InvokeRequired)              {                  StatusText.Invoke(new Action(() => StatusText.Text = status));                  StatusText.Refresh();              }              else              {                  StatusText.Text = status;                  StatusText.Refresh();              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.cs,14,8,M:System.Windows.Forms.Form.#ctor,,,,,public FormSplashScreen()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,113,43,T:System.Windows.Forms.Label,,,,,StatusText
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,112,43,T:System.Windows.Forms.Label,,,,,label1
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,111,48,T:System.Windows.Forms.PictureBox,,,,,pictureBox1
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,110,54,T:System.Windows.Forms.TableLayoutPanel,,,,,tableLayoutPanel1
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,104,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,103,12,T:System.Windows.Forms.PictureBox,,,,,((System.ComponentModel.ISupportInitialize)(this.pictureBox1)).EndInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,102,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.tableLayoutPanel1.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,102,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.tableLayoutPanel1.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,101,12,P:System.Windows.Forms.Form.TopMost,,,,,this.TopMost = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,100,12,P:System.Windows.Forms.Form.Text,,,,,"this.Text = ""FormSplashScreen"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,99,12,T:System.Windows.Forms.FormStartPosition,,,,,this.StartPosition = System.Windows.Forms.FormStartPosition.CenterScreen;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,99,12,T:System.Windows.Forms.FormStartPosition,,,,,this.StartPosition = System.Windows.Forms.FormStartPosition.CenterScreen;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,99,12,F:System.Windows.Forms.FormStartPosition.CenterScreen,,,,,this.StartPosition = System.Windows.Forms.FormStartPosition.CenterScreen;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,99,12,T:System.Windows.Forms.FormStartPosition,,,,,this.StartPosition = System.Windows.Forms.FormStartPosition.CenterScreen;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,99,12,P:System.Windows.Forms.Form.StartPosition,,,,,this.StartPosition = System.Windows.Forms.FormStartPosition.CenterScreen;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,98,12,P:System.Windows.Forms.Form.ShowInTaskbar,,,,,this.ShowInTaskbar = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,97,12,P:System.Windows.Forms.Control.Name,,,,,"this.Name = ""FormSplashScreen"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,96,12,T:System.Windows.Forms.FormBorderStyle,,,,,this.FormBorderStyle = System.Windows.Forms.FormBorderStyle.None;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,96,12,T:System.Windows.Forms.FormBorderStyle,,,,,this.FormBorderStyle = System.Windows.Forms.FormBorderStyle.None;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,96,12,F:System.Windows.Forms.FormBorderStyle.None,,,,,this.FormBorderStyle = System.Windows.Forms.FormBorderStyle.None;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,96,12,T:System.Windows.Forms.FormBorderStyle,,,,,this.FormBorderStyle = System.Windows.Forms.FormBorderStyle.None;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,96,12,P:System.Windows.Forms.Form.FormBorderStyle,,,,,this.FormBorderStyle = System.Windows.Forms.FormBorderStyle.None;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,95,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.Controls.Add(this.tableLayoutPanel1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,95,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.tableLayoutPanel1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,95,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.tableLayoutPanel1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,95,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.tableLayoutPanel1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,94,12,P:System.Windows.Forms.Form.ClientSize,,,,,"this.ClientSize = new System.Drawing.Size(545, 127);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,93,12,P:System.Windows.Forms.Form.BackColor,,,,,this.BackColor = System.Drawing.Color.White;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,92,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,92,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,92,12,F:System.Windows.Forms.AutoScaleMode.Font,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,92,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,92,12,P:System.Windows.Forms.ContainerControl.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,91,12,P:System.Windows.Forms.ContainerControl.AutoScaleDimensions,,,,,"this.AutoScaleDimensions = new System.Drawing.SizeF(6F, 13F);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,87,12,T:System.Drawing.ContentAlignment,,,,,this.StatusText.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,qbook\qbook.csproj,File,qbook\Controls\FormSplashScreen.Designer.cs,87,12,T:System.Drawing.ContentAlignment,,,,,this.StatusText.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
